date,time,srcIP,destIP,port,flow
2016/4/15,22:55:34,2.64.122.187,202.120.200.149,8080,92415
2016/4/3,02:59:28,47.205.138.101,202.120.200.104,8080,67056
2016/4/28,04:56:44,202.120.91.106,202.120.200.104,80,64412
2016/4/3,05:43:46,202.120.187.116,202.120.200.1,25,90634
2016/4/14,13:01:51,104.150.88.215,202.120.20.83,443,96799
2016/4/28,03:38:08,202.120.90.138,202.120.20.44,8080,33974
2016/4/13,15:59:06,202.120.27.81,202.120.20.29,25,92315
2016/4/3,02:28:29,47.205.138.101,202.120.20.237,80,54417
2016/4/30,13:01:20,202.120.175.60,202.120.20.232,443,23517
2016/4/9,05:57:39,63.112.212.46,202.120.20.230,80,90664
2016/4/18,20:03:16,167.232.180.37,202.120.20.224,8080,42104
2016/4/3,08:11:28,252.121.80.127,202.120.20.201,25,69714
2016/4/18,05:55:03,103.116.223.62,202.120.20.173,443,25001
2016/4/22,19:26:03,202.120.123.139,202.120.2.50,25,54947
2016/4/21,10:38:06,237.189.13.227,202.120.2.217,25,51206
2016/4/21,03:11:43,58.96.80.35,202.120.2.184,25,34424
2016/4/29,10:12:54,114.51.79.252,202.120.2.166,443,26948
2016/4/1,11:57:58,49.65.155.233,202.120.2.145,8080,74749
2016/4/4,22:36:20,85.83.239.165,202.120.199.81,25,16103
2016/4/11,03:57:40,108.61.202.180,202.120.199.80,25,56813
2016/4/23,08:50:40,202.120.7.156,202.120.199.30,443,62124
2016/4/9,00:35:19,35.19.6.206,202.120.199.3,80,36436
2016/4/8,04:53:10,202.120.75.42,202.120.199.173,443,49506
2016/4/18,14:17:50,18.42.24.25,202.120.199.134,80,77164
2016/4/10,11:15:39,202.120.98.46,202.120.199.122,443,85618
2016/4/3,07:34:39,202.120.21.167,202.120.199.119,80,40878
2016/4/22,14:06:36,170.241.146.14,202.120.199.117,80,76679
2016/4/22,19:17:25,189.100.224.244,202.120.198.92,25,80729
2016/4/28,01:46:32,202.120.93.70,202.120.198.73,8080,14346
2016/4/13,18:43:30,202.120.236.223,202.120.198.72,80,91388
2016/4/28,04:59:36,119.101.149.162,202.120.198.65,8080,22575
2016/4/6,15:25:00,202.120.71.186,202.120.198.59,25,75587
2016/4/6,19:13:04,22.132.179.141,202.120.198.35,25,33398
2016/4/17,13:26:28,78.197.215.201,202.120.198.198,443,39320
2016/4/3,22:07:48,202.120.241.87,202.120.198.18,80,8078
2016/4/5,09:45:33,202.120.66.91,202.120.198.172,25,17668
2016/4/27,13:24:12,169.198.141.16,202.120.198.172,25,69674
2016/4/19,09:44:00,26.85.60.116,202.120.198.124,443,77889
2016/4/23,13:39:07,202.120.221.175,202.120.198.115,8080,34676
2016/4/12,17:04:46,202.120.177.119,202.120.197.83,8080,96989
2016/4/1,21:31:58,164.100.39.187,202.120.197.76,443,7011
2016/4/6,06:19:25,29.74.12.6,202.120.197.35,25,45703
2016/4/2,22:56:44,202.120.172.254,202.120.197.247,8080,46615
2016/4/9,14:28:22,202.120.95.115,202.120.197.211,443,82092
2016/4/14,19:05:14,241.126.1.174,202.120.197.160,25,18250
2016/4/17,17:03:17,166.212.204.222,202.120.197.119,443,67797
2016/4/1,12:52:59,202.120.34.96,202.120.196.75,25,90596
2016/4/8,22:17:16,202.120.158.5,202.120.196.55,443,64968
2016/4/29,21:49:08,8.40.234.93,202.120.196.50,443,50972
2016/4/13,08:34:35,235.183.71.94,202.120.196.50,80,63858
2016/4/13,14:25:03,202.120.176.40,202.120.196.251,443,36930
2016/4/6,18:50:16,202.120.55.2,202.120.196.241,80,80279
2016/4/16,11:19:23,202.120.150.165,202.120.196.211,80,74667
2016/4/9,13:42:35,202.120.19.195,202.120.196.20,80,14848
2016/4/28,02:00:16,202.120.180.65,202.120.196.199,443,3610
2016/4/8,13:28:43,108.61.202.180,202.120.196.188,80,17311
2016/4/11,00:27:55,202.120.98.29,202.120.196.123,443,36619
2016/4/7,02:55:02,202.120.213.76,202.120.196.111,8080,1899
2016/4/26,00:59:44,202.120.114.171,202.120.196.103,443,88466
2016/4/8,19:31:39,103.116.223.62,202.120.196.101,443,36287
2016/4/23,08:48:35,205.155.160.91,202.120.195.91,80,43511
2016/4/3,04:04:00,202.120.32.75,202.120.195.89,80,42501
2016/4/11,02:25:22,148.114.32.177,202.120.195.85,25,66650
2016/4/6,21:36:15,202.120.248.256,202.120.195.76,8080,80065
2016/4/23,03:25:03,73.201.98.219,202.120.195.6,8080,27901
2016/4/26,21:26:44,68.244.27.147,202.120.195.255,80,21783
2016/4/22,15:23:59,202.120.62.143,202.120.195.170,80,39843
2016/4/2,22:13:38,29.74.12.6,202.120.195.162,443,68277
2016/4/26,23:02:49,166.154.145.129,202.120.195.159,25,73622
2016/4/15,04:20:06,148.76.138.247,202.120.195.136,8080,50241
2016/4/15,12:38:46,256.124.31.94,202.120.195.112,25,35276
2016/4/25,03:48:14,202.120.232.124,202.120.195.110,443,69950
2016/4/15,16:24:45,223.248.74.24,202.120.195.103,25,17599
2016/4/3,05:35:51,202.120.240.14,202.120.195.102,443,14386
2016/4/25,03:23:41,202.120.173.5,202.120.195.102,80,62225
2016/4/28,01:57:02,39.214.76.10,202.120.194.9,25,72564
2016/4/23,21:07:42,202.120.198.155,202.120.194.44,8080,40140
2016/4/20,15:26:37,202.120.146.98,202.120.194.236,8080,18342
2016/4/24,11:49:36,29.74.12.6,202.120.194.206,8080,50018
2016/4/26,22:47:12,223.248.74.24,202.120.194.169,25,44931
2016/4/27,06:24:58,216.23.199.90,202.120.194.164,25,58153
2016/4/30,04:44:42,167.232.180.37,202.120.194.152,80,71063
2016/4/19,12:28:24,202.120.62.110,202.120.194.149,80,84108
2016/4/18,04:58:05,189.100.224.244,202.120.194.140,443,38964
2016/4/23,21:25:13,166.154.145.129,202.120.194.13,443,8015
2016/4/3,01:38:42,202.120.40.68,202.120.193.89,8080,55991
2016/4/2,06:01:15,202.120.186.101,202.120.193.87,443,20772
2016/4/8,08:36:47,85.130.182.223,202.120.193.54,8080,56230
2016/4/6,06:49:23,202.120.87.181,202.120.193.47,8080,61307
2016/4/4,14:32:11,85.83.239.165,202.120.193.240,80,77873
2016/4/10,16:14:48,194.80.1.249,202.120.193.24,25,99073
2016/4/25,21:38:28,202.120.59.225,202.120.193.185,8080,57925
2016/4/8,15:24:14,187.165.252.161,202.120.193.176,25,69790
2016/4/12,15:05:17,202.120.212.186,202.120.193.164,80,27051
2016/4/12,18:57:50,179.144.23.207,202.120.193.135,8080,42905
2016/4/15,11:49:19,137.8.97.93,202.120.193.126,25,97001
2016/4/26,17:30:40,202.120.146.202,202.120.192.78,25,25140
2016/4/10,20:41:23,45.30.21.100,202.120.192.66,25,75137
2016/4/15,05:01:38,69.190.133.107,202.120.192.56,25,95652
2016/4/23,11:28:58,202.120.166.207,202.120.192.36,80,84375
2016/4/18,01:03:31,227.109.161.131,202.120.192.3,443,76254
2016/4/5,13:18:39,202.120.2.29,202.120.192.28,80,24354
2016/4/5,16:40:09,202.120.72.198,202.120.192.246,25,81623
2016/4/6,03:44:28,202.120.221.211,202.120.192.125,25,10261
2016/4/2,15:19:59,73.56.163.57,202.120.192.10,80,29543
2016/4/17,14:25:29,202.120.109.3,202.120.191.41,25,86922
2016/4/3,22:34:36,2.64.122.187,202.120.191.33,25,29259
2016/4/21,15:17:53,256.124.31.94,202.120.191.249,443,87370
2016/4/5,10:53:55,202.120.105.204,202.120.191.246,8080,46493
2016/4/11,10:01:45,256.28.220.23,202.120.191.21,443,27695
2016/4/22,05:12:47,202.120.45.211,202.120.191.155,443,29843
2016/4/2,01:01:09,202.120.32.79,202.120.191.153,8080,36736
2016/4/5,16:23:07,202.120.234.247,202.120.191.146,25,7277
2016/4/1,07:08:54,202.120.228.210,202.120.191.145,443,71675
2016/4/13,18:24:41,103.116.223.62,202.120.190.56,80,82650
2016/4/20,20:58:32,202.120.5.171,202.120.190.218,80,20180
2016/4/6,21:16:13,8.111.139.203,202.120.190.18,443,41833
2016/4/4,00:52:01,202.120.97.164,202.120.190.150,443,59915
2016/4/20,09:32:17,202.120.201.181,202.120.190.148,80,11674
2016/4/22,00:48:33,249.66.232.76,202.120.190.121,80,89161
2016/4/25,13:14:08,202.120.159.201,202.120.19.99,25,80233
2016/4/9,08:05:27,202.120.42.38,202.120.19.96,8080,63248
2016/4/4,11:33:51,54.25.212.45,202.120.19.86,80,85797
2016/4/27,14:09:45,39.116.136.175,202.120.19.50,80,52886
2016/4/28,14:44:38,241.126.1.174,202.120.19.35,80,71017
2016/4/5,05:15:38,202.120.141.33,202.120.19.241,443,40021
2016/4/10,07:56:29,202.120.5.189,202.120.19.187,80,40002
2016/4/7,01:43:58,202.120.163.179,202.120.19.183,8080,9916
2016/4/15,01:26:41,171.22.199.171,202.120.19.176,80,55742
2016/4/6,15:12:53,202.120.21.181,202.120.19.154,443,25035
2016/4/15,08:16:14,202.120.147.45,202.120.19.126,80,60764
2016/4/8,02:28:27,6.130.81.30,202.120.189.73,443,44167
2016/4/10,14:41:06,236.99.250.27,202.120.189.69,80,26916
2016/4/13,22:56:40,5.150.217.135,202.120.189.45,80,94082
2016/4/21,14:52:52,202.120.143.7,202.120.189.36,80,65136
2016/4/15,01:48:59,223.248.74.24,202.120.189.206,443,74116
2016/4/3,20:35:38,138.196.243.102,202.120.189.202,25,85504
2016/4/12,11:54:27,202.120.249.70,202.120.189.135,25,7725
2016/4/6,23:06:39,174.66.138.37,202.120.189.132,8080,66154
2016/4/4,04:40:44,73.201.98.219,202.120.188.82,443,96772
2016/4/22,01:44:16,202.120.44.123,202.120.188.77,443,43466
2016/4/1,06:53:42,148.114.32.177,202.120.188.249,443,54952
2016/4/8,17:56:32,223.248.74.24,202.120.187.70,25,58597
2016/4/13,00:57:30,202.120.177.149,202.120.187.248,80,59828
2016/4/29,16:38:22,202.120.25.202,202.120.187.234,8080,78870
2016/4/15,18:58:45,202.120.15.232,202.120.187.215,80,73111
2016/4/27,00:00:12,202.120.240.200,202.120.187.171,443,30637
2016/4/10,15:15:58,35.19.6.206,202.120.187.16,80,89056
2016/4/23,07:52:04,240.224.24.246,202.120.187.152,8080,27267
2016/4/26,06:16:06,45.30.21.100,202.120.187.120,443,44109
2016/4/6,23:10:50,202.120.32.95,202.120.187.118,8080,36216
2016/4/20,19:10:25,202.120.109.51,202.120.187.10,25,26346
2016/4/13,13:52:07,119.101.149.162,202.120.186.90,8080,87578
2016/4/23,17:28:57,202.120.48.107,202.120.186.65,443,85817
2016/4/18,09:22:54,58.96.80.35,202.120.186.34,443,23256
2016/4/12,05:01:26,202.120.65.250,202.120.186.195,8080,96052
2016/4/15,08:36:40,47.205.138.101,202.120.186.181,80,89147
2016/4/14,10:02:45,202.120.22.151,202.120.186.176,25,50203
2016/4/22,04:17:37,5.150.217.135,202.120.186.162,80,87450
2016/4/14,00:24:19,202.120.104.30,202.120.186.158,25,87892
2016/4/10,06:25:51,202.120.212.16,202.120.186.156,80,9430
2016/4/26,19:44:31,202.120.224.120,202.120.186.109,80,59520
2016/4/5,01:00:52,202.120.44.21,202.120.185.94,8080,33064
2016/4/5,22:30:44,39.192.217.150,202.120.185.72,25,22809
2016/4/20,22:16:02,136.241.215.198,202.120.185.7,25,95699
2016/4/2,18:05:14,137.8.97.93,202.120.185.43,80,94699
2016/4/22,14:53:30,166.212.204.222,202.120.185.235,80,64583
2016/4/25,22:05:42,119.101.149.162,202.120.185.226,25,8540
2016/4/4,11:29:53,202.120.68.95,202.120.185.214,8080,24758
2016/4/12,23:16:40,235.183.71.94,202.120.185.211,8080,69876
2016/4/12,06:51:31,202.120.35.132,202.120.185.176,25,80955
2016/4/30,17:11:07,202.120.45.225,202.120.185.115,80,40952
2016/4/21,03:38:42,5.150.217.135,202.120.184.98,80,54129
2016/4/16,06:30:27,202.120.202.88,202.120.184.85,443,64553
2016/4/8,07:56:05,202.120.7.165,202.120.184.77,25,95894
2016/4/17,12:45:52,202.120.89.211,202.120.184.5,25,52434
2016/4/9,10:14:54,6.130.81.30,202.120.184.46,25,66930
2016/4/22,13:51:34,202.120.88.209,202.120.184.38,8080,31368
2016/4/17,16:55:20,202.120.115.217,202.120.184.37,25,78342
2016/4/14,08:46:39,152.221.163.85,202.120.184.149,443,19019
2016/4/9,10:46:03,202.120.255.252,202.120.184.142,25,76472
2016/4/24,15:40:27,202.120.18.75,202.120.183.88,25,4602
2016/4/3,14:39:37,26.85.60.116,202.120.183.5,80,97846
2016/4/1,00:40:17,202.120.97.128,202.120.183.43,443,4936
2016/4/2,01:35:29,75.138.115.9,202.120.183.38,443,53799
2016/4/6,08:46:40,202.120.61.3,202.120.183.195,25,99866
2016/4/21,02:50:50,166.154.145.129,202.120.183.167,80,36242
2016/4/2,08:45:49,78.197.215.201,202.120.183.164,443,72086
2016/4/13,08:58:49,85.130.182.223,202.120.183.159,80,43526
2016/4/4,00:33:39,58.96.80.35,202.120.183.157,25,32248
2016/4/2,05:37:50,202.120.202.84,202.120.182.44,8080,38465
2016/4/5,21:03:37,236.21.226.165,202.120.182.38,80,54901
2016/4/1,14:10:24,202.120.69.207,202.120.182.194,80,28038
2016/4/20,18:09:09,202.120.247.185,202.120.181.73,80,96681
2016/4/26,07:03:03,202.120.100.79,202.120.181.6,25,23062
2016/4/10,09:02:09,202.120.99.201,202.120.181.57,80,74738
2016/4/1,18:18:14,189.100.224.244,202.120.181.56,25,80376
2016/4/21,02:54:40,202.120.93.18,202.120.181.38,25,51386
2016/4/5,05:53:04,202.120.190.41,202.120.181.229,8080,33555
2016/4/10,00:23:05,72.163.71.6,202.120.181.222,25,7523
2016/4/24,19:38:28,202.120.178.42,202.120.181.215,25,25959
2016/4/10,07:38:22,236.21.226.165,202.120.181.194,443,23173
2016/4/3,19:15:14,169.198.141.16,202.120.181.171,8080,21923
2016/4/9,15:00:20,202.120.40.207,202.120.181.143,443,84575
2016/4/15,21:43:56,167.232.180.37,202.120.181.141,8080,9910
2016/4/21,20:38:59,202.120.173.83,202.120.181.119,80,42023
2016/4/21,07:06:30,39.192.217.150,202.120.180.31,80,79217
2016/4/14,20:17:47,26.85.60.116,202.120.180.253,443,23414
2016/4/10,22:42:21,130.193.27.234,202.120.180.245,443,13649
2016/4/25,13:38:13,235.183.71.94,202.120.180.199,80,94123
2016/4/6,14:06:34,202.120.162.49,202.120.180.180,25,91021
2016/4/15,17:59:30,2.64.122.187,202.120.180.108,25,50687
2016/4/22,05:40:11,202.120.229.212,202.120.180.101,443,59975
2016/4/14,20:56:20,26.85.60.116,202.120.18.86,80,65775
2016/4/21,00:24:15,2.64.122.187,202.120.18.63,443,50246
2016/4/30,08:50:49,253.215.226.158,202.120.18.61,25,37293
2016/4/13,09:44:32,202.120.248.222,202.120.18.225,80,32573
2016/4/7,03:12:29,8.40.234.93,202.120.18.218,443,93013
2016/4/2,22:34:38,39.192.217.150,202.120.18.205,25,54635
2016/4/9,20:56:10,202.120.212.176,202.120.18.203,8080,4582
2016/4/16,08:38:53,39.192.217.150,202.120.18.162,25,80881
2016/4/17,17:07:30,202.120.196.121,202.120.18.104,80,47242
2016/4/27,20:57:33,162.92.248.97,202.120.179.94,80,2768
2016/4/14,19:10:42,162.92.248.97,202.120.179.65,443,63113
2016/4/16,00:45:34,202.120.152.216,202.120.179.256,443,51952
2016/4/1,15:29:05,202.120.178.93,202.120.179.248,25,73895
2016/4/26,12:57:05,187.165.252.161,202.120.179.228,25,49966
2016/4/13,13:49:52,202.120.92.23,202.120.179.198,25,10026
2016/4/25,19:56:02,202.120.85.178,202.120.179.194,25,29754
2016/4/3,14:51:16,68.244.27.147,202.120.179.159,25,13596
2016/4/24,03:43:32,202.120.34.87,202.120.179.135,25,85367
2016/4/12,18:31:32,202.120.185.42,202.120.178.61,443,81163
2016/4/16,14:15:07,202.120.38.45,202.120.178.205,443,92019
2016/4/21,19:28:59,202.120.51.2,202.120.178.173,25,11579
2016/4/15,06:23:30,202.120.54.102,202.120.178.120,25,73061
2016/4/12,19:23:19,49.65.155.233,202.120.177.87,80,85384
2016/4/11,21:32:39,202.120.165.228,202.120.177.77,8080,93044
2016/4/23,14:58:30,202.120.223.244,202.120.177.55,25,96778
2016/4/29,00:59:47,104.150.88.215,202.120.177.221,25,46968
2016/4/2,07:50:05,123.26.49.90,202.120.177.212,25,80080
2016/4/18,02:33:32,30.225.211.182,202.120.177.18,25,71379
2016/4/30,04:24:10,216.23.199.90,202.120.177.172,25,85359
2016/4/10,10:40:38,202.120.240.3,202.120.177.162,80,96984
2016/4/3,11:32:35,202.120.0.179,202.120.177.147,8080,3328
2016/4/25,07:07:00,26.85.60.116,202.120.177.113,8080,59013
2016/4/28,17:58:35,202.120.249.225,202.120.177.105,25,71718
2016/4/8,14:29:49,202.120.88.140,202.120.176.95,8080,36921
2016/4/24,05:43:01,174.66.138.37,202.120.176.95,443,77432
2016/4/21,07:11:32,137.8.97.93,202.120.176.194,25,25149
2016/4/8,19:22:17,35.19.6.206,202.120.176.189,443,65270
2016/4/26,17:58:48,202.120.48.100,202.120.176.172,443,85788
2016/4/24,00:08:08,202.120.114.74,202.120.176.148,443,23424
2016/4/26,22:01:15,202.120.141.153,202.120.176.146,443,40789
2016/4/13,05:13:26,202.120.154.19,202.120.176.143,25,60140
2016/4/23,12:29:50,76.73.182.178,202.120.176.126,80,88462
2016/4/20,09:35:50,202.120.15.156,202.120.176.10,443,56670
2016/4/11,01:12:36,202.120.160.8,202.120.175.94,25,54201
2016/4/4,19:22:45,61.181.119.56,202.120.175.69,443,29957
2016/4/13,22:26:19,202.120.194.56,202.120.175.226,80,25540
2016/4/21,13:43:46,202.120.89.41,202.120.175.212,443,34002
2016/4/25,04:22:25,202.120.205.206,202.120.175.188,25,57245
2016/4/14,16:15:53,202.120.46.125,202.120.175.161,443,10281
2016/4/17,15:45:39,202.120.106.89,202.120.175.134,25,32768
2016/4/10,01:36:02,202.120.142.159,202.120.175.119,443,98673
2016/4/6,03:32:17,202.120.215.144,202.120.175.112,80,59009
2016/4/27,04:17:09,202.120.102.133,202.120.175.105,8080,78539
2016/4/10,07:47:52,202.120.135.89,202.120.174.9,25,60314
2016/4/6,17:18:30,123.26.49.90,202.120.174.9,25,95664
2016/4/29,06:12:06,202.120.6.149,202.120.174.76,443,53467
2016/4/28,10:28:15,75.138.115.9,202.120.174.72,80,97847
2016/4/22,18:04:29,148.114.32.177,202.120.174.4,80,33123
2016/4/1,12:31:25,2.64.122.187,202.120.174.39,443,72433
2016/4/1,23:19:34,202.120.164.51,202.120.174.205,443,32488
2016/4/29,17:27:14,202.120.159.187,202.120.174.199,443,50225
2016/4/15,13:40:20,253.215.226.158,202.120.174.156,25,28073
2016/4/8,21:10:34,202.120.169.210,202.120.174.146,443,9730
2016/4/2,08:37:31,78.197.215.201,202.120.174.128,443,30506
2016/4/28,19:28:20,81.64.226.71,202.120.173.81,80,44315
2016/4/4,18:36:14,202.120.18.166,202.120.173.76,443,42322
2016/4/7,06:33:32,115.39.130.256,202.120.173.67,443,47195
2016/4/25,04:25:11,35.19.6.206,202.120.173.56,80,87586
2016/4/19,20:02:32,192.246.202.135,202.120.173.46,25,69085
2016/4/15,04:53:45,202.120.63.209,202.120.173.235,80,20989
2016/4/5,08:31:14,202.120.226.141,202.120.173.185,25,96022
2016/4/5,20:14:20,202.120.31.138,202.120.173.154,25,7659
2016/4/24,18:25:01,28.174.73.78,202.120.173.151,8080,47880
2016/4/19,20:14:27,202.120.104.81,202.120.172.84,443,80436
2016/4/13,11:00:42,202.120.217.18,202.120.172.78,8080,69864
2016/4/13,13:08:47,202.120.159.7,202.120.172.76,8080,1083
2016/4/10,14:21:21,202.120.228.162,202.120.172.7,25,17295
2016/4/10,08:16:16,202.120.238.81,202.120.172.255,80,84404
2016/4/23,06:21:35,202.120.112.110,202.120.172.240,443,96822
2016/4/20,22:41:20,202.120.213.179,202.120.172.236,25,88472
2016/4/18,10:58:22,223.248.74.24,202.120.172.234,8080,70181
2016/4/6,04:16:56,202.120.185.139,202.120.172.183,25,49120
2016/4/19,18:48:17,223.248.74.24,202.120.172.162,8080,18614
2016/4/17,05:16:40,202.120.131.166,202.120.172.14,8080,39005
2016/4/27,08:59:03,202.120.167.196,202.120.172.137,8080,8844
2016/4/28,14:27:29,8.111.139.203,202.120.172.135,25,73489
2016/4/13,19:44:08,183.216.114.116,202.120.172.127,80,54231
2016/4/21,14:11:34,123.26.49.90,202.120.171.86,25,1737
2016/4/17,03:38:01,142.147.81.128,202.120.171.77,80,21056
2016/4/22,21:11:02,202.120.109.39,202.120.171.228,443,58212
2016/4/23,03:30:22,237.189.13.227,202.120.171.220,25,99335
2016/4/10,03:38:08,75.138.115.9,202.120.171.210,8080,67
2016/4/22,23:34:30,174.66.138.37,202.120.171.177,80,673
2016/4/15,21:48:55,202.120.54.171,202.120.171.143,25,2633
2016/4/21,03:22:43,202.120.52.6,202.120.171.123,443,96
2016/4/4,00:08:08,202.120.37.134,202.120.170.94,25,1042
2016/4/22,14:24:26,202.120.19.246,202.120.170.76,8080,54822
2016/4/23,17:15:51,138.133.216.100,202.120.170.72,80,85852
2016/4/19,00:30:09,47.205.138.101,202.120.170.71,80,12299
2016/4/7,20:02:39,202.120.185.90,202.120.170.46,25,3860
2016/4/4,18:15:17,54.25.212.45,202.120.170.45,80,56229
2016/4/19,20:29:18,202.120.183.76,202.120.170.237,80,97506
2016/4/4,03:13:02,202.120.63.100,202.120.170.236,443,94443
2016/4/2,07:34:58,202.120.27.185,202.120.170.184,80,22455
2016/4/6,01:10:17,179.144.23.207,202.120.170.169,25,10784
2016/4/26,11:17:03,2.64.122.187,202.120.170.149,443,49190
2016/4/19,08:08:51,202.120.84.240,202.120.170.146,25,58487
2016/4/10,14:47:50,202.120.13.92,202.120.170.138,443,81274
2016/4/26,23:37:36,202.120.234.136,202.120.17.56,80,89909
2016/4/16,22:18:58,202.120.174.91,202.120.17.53,8080,43539
2016/4/2,14:25:10,130.197.166.111,202.120.17.51,80,11945
2016/4/19,11:06:36,170.241.146.14,202.120.17.28,8080,71689
2016/4/7,05:46:11,205.155.160.91,202.120.17.26,8080,13943
2016/4/5,12:13:58,28.174.73.78,202.120.17.210,25,29799
2016/4/26,02:25:59,22.132.179.141,202.120.17.210,25,63091
2016/4/3,09:53:04,202.120.126.253,202.120.17.193,443,95415
2016/4/13,12:29:37,202.120.5.109,202.120.17.157,80,91185
2016/4/22,06:38:23,202.120.86.159,202.120.17.140,80,8350
2016/4/18,01:28:10,202.120.188.173,202.120.169.81,8080,87343
2016/4/3,21:55:05,236.21.226.165,202.120.169.244,25,23574
2016/4/12,09:12:04,202.120.250.161,202.120.169.238,443,70893
2016/4/16,17:38:21,148.114.32.177,202.120.169.233,80,87842
2016/4/8,05:52:44,22.132.179.141,202.120.169.219,443,99299
2016/4/1,03:40:41,202.120.27.193,202.120.169.205,25,70761
2016/4/15,22:40:32,166.154.145.129,202.120.169.168,80,60949
2016/4/21,06:59:37,54.25.212.45,202.120.169.150,25,67174
2016/4/16,07:52:55,202.120.31.186,202.120.169.100,80,3474
2016/4/4,16:45:39,237.189.13.227,202.120.169.1,80,43287
2016/4/3,14:34:49,18.42.24.25,202.120.169.1,80,59421
2016/4/11,07:27:39,202.120.51.97,202.120.168.66,25,6901
2016/4/15,09:48:33,138.196.243.102,202.120.168.222,8080,47805
2016/4/21,00:56:10,202.120.117.38,202.120.168.221,8080,8782
2016/4/9,12:38:25,202.120.150.41,202.120.168.109,25,51284
2016/4/10,19:32:42,85.83.239.165,202.120.167.95,8080,86152
2016/4/7,07:44:14,18.42.24.25,202.120.167.73,443,59416
2016/4/8,06:52:16,202.120.62.97,202.120.167.60,25,75792
2016/4/20,23:32:22,69.190.133.107,202.120.167.41,25,85326
2016/4/8,23:35:48,202.120.214.1,202.120.167.38,80,56563
